Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
11/01/2019,6:54 PM,34,30,85%,ENE,5mph,0mph,28.83in,0.0in,Light Snow,1:00 AM
11/01/2019,7:54 PM,33,31,92%,ENE,8mph,0mph,28.84in,0.0in,Light Snow,1:00 AM
11/01/2019,8:54 PM,33,32,96%,ENE,6mph,0mph,28.84in,0.0in,Light Snow,1:00 AM
11/01/2019,9:54 PM,33,31,92%,NE,6mph,0mph,28.84in,0.0in,Light Snow,1:00 AM
11/01/2019,10:54 PM,33,31,92%,NNE,6mph,0mph,28.85in,0.1in,Light Snow,1:00 AM
11/01/2019,11:54 PM,32,31,96%,N,8mph,0mph,28.85in,0.1in,Light Snow,1:00 AM
12/01/2019,12:54 AM,32,31,96%,N,8mph,0mph,28.84in,0.0in,Light Snow,###############################################################################################################################################################################################################################################################
12/01/2019,1:54 AM,32,31,96%,N,9mph,0mph,28.86in,0.0in,Light Snow,1:00 AM
12/01/2019,2:54 AM,32,31,96%,N,13mph,0mph,28.85in,0.0in,Light Snow,1:00 AM
12/01/2019,3:54 AM,32,30,92%,NNE,15mph,0mph,28.84in,0.0in,Light Snow,1:00 AM
12/01/2019,4:54 AM,32,30,92%,N,13mph,0mph,28.84in,0.0in,Light Snow,1:00 AM
12/01/2019,5:54 AM,32,30,92%,N,15mph,0mph,28.85in,0.0in,Light Snow,1:00 AM
12/01/2019,6:54 AM,31,29,92%,NNE,16mph,0mph,28.87in,0.0in,Light Snow,1:00 AM
12/01/2019,7:54 AM,31,29,92%,N,16mph,0mph,28.89in,0.0in,Light Snow,1:00 AM
12/01/2019,8:54 AM,30,27,88%,N,17mph,0mph,28.91in,0.0in,Light Snow,1:00 AM
12/01/2019,9:54 AM,28,25,88%,N,22mph,0mph,28.94in,0.0in,Light Snow / Windy,1:00 AM
12/01/2019,10:54 AM,27,24,89%,N,21mph,0mph,28.95in,0.0in,Light Snow / Windy,1:00 AM
12/01/2019,11:54 AM,28,25,88%,N,20mph,0mph,28.95in,0.0in,Light Snow,1:00 AM
12/01/2019,12:54 PM,28,25,88%,N,22mph,28mph,28.94in,0.0in,Light Snow / Windy,1:00 AM
12/01/2019,1:54 PM,29,25,85%,N,20mph,0mph,28.94in,0.0in,Light Snow,1:00 AM
12/01/2019,2:54 PM,29,26,89%,N,20mph,0mph,28.95in,0.0in,Light Snow,1:00 AM
12/01/2019,3:54 PM,29,26,89%,N,16mph,0mph,28.97in,0.0in,Light Snow,1:00 AM
12/01/2019,4:54 PM,29,26,89%,N,18mph,0mph,28.99in,0.0in,Light Snow,1:00 AM
12/01/2019,5:54 PM,29,27,92%,N,14mph,0mph,29.03in,0.0in,Light Snow,1:00 AM
12/01/2019,6:54 PM,29,26,89%,NNW,15mph,0mph,29.05in,0.0in,Light Snow,1:00 AM
12/01/2019,7:54 PM,29,26,89%,N,13mph,0mph,29.06in,0.0in,Light Snow,1:00 AM
12/01/2019,8:54 PM,29,26,89%,N,14mph,0mph,29.07in,0.0in,Light Snow,1:00 AM
12/01/2019,9:54 PM,30,26,85%,N,14mph,0mph,29.08in,0.0in,Light Snow,1:00 AM
12/01/2019,10:54 PM,30,26,85%,N,13mph,0mph,29.09in,0.0in,Light Snow,1:00 AM
12/01/2019,11:54 PM,29,26,89%,N,10mph,0mph,29.10in,0.0in,Light Snow,1:00 AM
13/01/2019,12:54 AM,29,26,89%,N,10mph,0mph,29.10in,0.0in,Light Snow,###############################################################################################################################################################################################################################################################
13/01/2019,1:54 AM,29,26,89%,N,12mph,0mph,29.12in,0.0in,Light Snow,1:00 AM
13/01/2019,2:54 AM,29,26,89%,NNW,9mph,0mph,29.13in,0.0in,Light Snow,1:00 AM
13/01/2019,3:54 AM,29,26,89%,N,9mph,0mph,29.13in,0.0in,Light Snow,1:00 AM
13/01/2019,4:54 AM,29,26,89%,NNW,8mph,0mph,29.14in,0.0in,Light Snow,1:00 AM
13/01/2019,5:54 AM,28,26,92%,N,8mph,0mph,29.14in,0.0in,Light Snow,1:00 AM
13/01/2019,6:54 AM,28,25,88%,N,9mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
13/01/2019,7:54 AM,25,23,92%,N,7mph,0mph,29.16in,0.0in,og,1:00 AM
13/01/2019,8:54 AM,26,23,88%,NNW,5mph,0mph,29.18in,0.0in,og,1:00 AM
13/01/2019,9:54 AM,26,24,92%,N,3mph,0mph,29.19in,0.0in,og,1:00 AM
13/01/2019,10:54 AM,29,25,85%,CALM,0mph,0mph,29.20in,0.0in,Cloudy,1:00 AM
13/01/2019,11:54 AM,32,26,79%,CALM,0mph,0mph,29.18in,0.0in,Haze,1:00 AM
13/01/2019,12:54 PM,32,26,79%,CALM,0mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
13/01/2019,1:54 PM,31,26,82%,CALM,0mph,0mph,29.15in,0.0in,air,1:00 AM
13/01/2019,2:54 PM,31,26,82%,CALM,0mph,0mph,29.14in,0.0in,Haze,1:00 AM
13/01/2019,3:54 PM,31,25,79%,S,5mph,0mph,29.15in,0.0in,Haze,1:00 AM
13/01/2019,4:54 PM,30,25,82%,WSW,8mph,0mph,29.15in,0.0in,Haze,1:00 AM
13/01/2019,5:54 PM,30,25,82%,SW,8mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
13/01/2019,6:54 PM,29,24,82%,SW,7mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
13/01/2019,7:54 PM,29,24,82%,SSW,9mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
13/01/2019,8:54 PM,29,24,82%,WSW,12mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
13/01/2019,9:54 PM,28,24,85%,SSW,9mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
13/01/2019,10:54 PM,28,25,88%,SW,12mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
13/01/2019,11:54 PM,29,25,85%,SW,12mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
14/01/2019,12:54 AM,29,26,89%,SW,14mph,0mph,29.10in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
14/01/2019,1:54 AM,29,26,89%,WSW,12mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
14/01/2019,2:54 AM,30,26,85%,SW,12mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
14/01/2019,3:54 AM,30,26,85%,SW,15mph,21mph,29.07in,0.0in,Cloudy,1:00 AM
14/01/2019,4:54 AM,30,26,85%,SW,15mph,21mph,29.05in,0.0in,Cloudy,1:00 AM
14/01/2019,5:54 AM,29,26,89%,WSW,10mph,0mph,29.05in,0.0in,Cloudy,1:00 AM
14/01/2019,6:54 AM,29,26,89%,SW,15mph,0mph,29.05in,0.0in,Cloudy,1:00 AM
14/01/2019,7:54 AM,29,26,89%,SW,12mph,0mph,29.05in,0.0in,Cloudy,1:00 AM
14/01/2019,8:54 AM,29,27,92%,WSW,8mph,0mph,29.05in,0.0in,Cloudy,1:00 AM
14/01/2019,9:54 AM,29,27,92%,SW,10mph,0mph,29.05in,0.0in,Cloudy,1:00 AM
14/01/2019,10:54 AM,30,28,92%,SW,12mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
14/01/2019,11:54 AM,30,27,88%,SW,12mph,0mph,29.03in,0.0in,Cloudy,1:00 AM
14/01/2019,12:54 PM,30,28,92%,SW,13mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
14/01/2019,1:54 PM,31,29,92%,SW,13mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
14/01/2019,2:54 PM,32,29,88%,SW,12mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
14/01/2019,3:54 PM,33,30,89%,WSW,13mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
14/01/2019,4:54 PM,33,31,92%,SW,12mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
14/01/2019,5:54 PM,33,31,92%,SW,8mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
14/01/2019,6:54 PM,33,32,96%,SW,7mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
14/01/2019,7:54 PM,33,32,96%,WSW,8mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
14/01/2019,8:54 PM,33,32,96%,W,6mph,0mph,28.97in,0.0in,og,1:00 AM
14/01/2019,9:54 PM,33,32,96%,SW,6mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
14/01/2019,10:54 PM,33,32,96%,SW,6mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
14/01/2019,11:54 PM,33,32,96%,SSW,7mph,0mph,28.95in,0.0in,og,1:00 AM
15/01/2019,12:54 AM,33,32,96%,SW,8mph,0mph,28.94in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
15/01/2019,1:54 AM,33,31,92%,SW,10mph,0mph,28.93in,0.0in,Cloudy,1:00 AM
15/01/2019,2:54 AM,33,31,92%,WSW,10mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
15/01/2019,3:54 AM,32,31,96%,WSW,8mph,0mph,28.92in,0.0in,Cloudy,1:00 AM
15/01/2019,4:54 AM,32,30,92%,WSW,9mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
15/01/2019,5:54 AM,32,30,92%,W,7mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
15/01/2019,6:54 AM,31,30,96%,SSW,8mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
15/01/2019,7:54 AM,31,30,96%,SW,9mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
15/01/2019,8:54 AM,30,30,100%,SSW,12mph,0mph,28.88in,0.0in,og,1:00 AM
15/01/2019,9:54 AM,30,29,96%,SW,12mph,0mph,28.89in,0.0in,og,1:00 AM
15/01/2019,10:54 AM,31,30,96%,SW,10mph,0mph,28.89in,0.0in,og,1:00 AM
15/01/2019,11:54 AM,31,29,92%,SW,13mph,0mph,28.86in,0.0in,og,1:00 AM
15/01/2019,12:54 PM,32,29,88%,SW,16mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
15/01/2019,1:54 PM,32,29,88%,SW,13mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
15/01/2019,2:54 PM,33,30,89%,SW,8mph,0mph,28.79in,0.0in,Cloudy,1:00 AM
15/01/2019,3:54 PM,32,29,88%,SW,10mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
15/01/2019,4:54 PM,32,29,88%,WSW,10mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
15/01/2019,5:54 PM,31,29,92%,WSW,7mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
15/01/2019,6:54 PM,30,29,96%,SW,9mph,0mph,28.85in,0.0in,Cloudy,1:00 AM
15/01/2019,7:54 PM,29,29,100%,SW,7mph,0mph,28.86in,0.0in,og,1:00 AM
15/01/2019,8:54 PM,29,28,96%,WNW,6mph,0mph,28.88in,0.0in,og,1:00 AM
15/01/2019,9:54 PM,28,27,96%,NW,6mph,0mph,28.90in,0.0in,og,1:00 AM
15/01/2019,10:54 PM,26,25,96%,N,3mph,0mph,28.94in,0.0in,og,1:00 AM
15/01/2019,11:54 PM,29,27,92%,N,10mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,12:54 AM,29,26,89%,NNE,14mph,0mph,28.92in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
16/01/2019,1:54 AM,28,26,92%,N,10mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,2:54 AM,29,27,92%,N,9mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,3:54 AM,28,25,88%,NNE,9mph,0mph,28.95in,0.0in,Cloudy,1:00 AM
16/01/2019,4:54 AM,28,24,85%,NE,13mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,5:54 AM,28,24,85%,NNE,13mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,6:54 AM,27,24,89%,NE,13mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,7:54 AM,27,24,89%,NNE,8mph,0mph,28.95in,0.0in,Cloudy,1:00 AM
16/01/2019,8:54 AM,27,24,89%,NE,7mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,9:54 AM,27,24,89%,ENE,8mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,10:54 AM,27,23,85%,E,8mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
16/01/2019,11:54 AM,27,23,85%,E,6mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/01/2019,12:54 PM,27,22,81%,ENE,7mph,0mph,28.92in,0.0in,Haze,1:00 AM
16/01/2019,1:54 PM,27,21,78%,ENE,6mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
16/01/2019,2:54 PM,27,21,78%,E,7mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
16/01/2019,3:54 PM,26,19,75%,E,9mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
16/01/2019,4:54 PM,25,19,78%,ENE,8mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
16/01/2019,5:54 PM,25,18,75%,ENE,8mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
16/01/2019,6:54 PM,24,19,81%,E,8mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
16/01/2019,7:54 PM,24,20,84%,E,6mph,0mph,28.88in,0.0in,Light Snow,1:00 AM
16/01/2019,8:54 PM,23,20,88%,NE,7mph,0mph,28.88in,0.0in,Light Snow,1:00 AM
16/01/2019,9:54 PM,23,19,85%,NNE,7mph,0mph,28.88in,0.0in,Light Snow,1:00 AM
16/01/2019,10:54 PM,23,20,88%,ESE,5mph,0mph,28.87in,0.0in,Light Snow,1:00 AM
16/01/2019,11:54 PM,23,20,88%,CALM,0mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
17/01/2019,12:54 AM,23,20,88%,N,5mph,0mph,28.85in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
17/01/2019,1:54 AM,23,20,88%,N,5mph,0mph,28.85in,0.0in,Light Snow,1:00 AM
17/01/2019,2:54 AM,23,21,92%,CALM,0mph,0mph,28.86in,0.0in,Cloudy,1:00 AM
17/01/2019,3:54 AM,24,21,88%,N,3mph,0mph,28.85in,0.0in,Cloudy,1:00 AM
17/01/2019,4:54 AM,24,21,88%,N,5mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
17/01/2019,5:54 AM,24,21,88%,CALM,0mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
17/01/2019,6:54 AM,25,21,85%,CALM,0mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
17/01/2019,7:54 AM,25,21,85%,CALM,0mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
17/01/2019,8:54 AM,23,21,92%,CALM,0mph,0mph,28.85in,0.0in,Mostly Cloudy,1:00 AM
17/01/2019,9:54 AM,26,22,84%,CALM,0mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
17/01/2019,10:54 AM,27,23,85%,CALM,0mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
17/01/2019,11:54 AM,29,24,82%,SSW,6mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
17/01/2019,12:54 PM,30,25,82%,CALM,0mph,0mph,28.86in,0.0in,Haze,1:00 AM
17/01/2019,1:54 PM,31,26,82%,CALM,0mph,0mph,28.84in,0.0in,Haze,1:00 AM
17/01/2019,2:54 PM,32,26,79%,CALM,0mph,0mph,28.83in,0.0in,Haze,1:00 AM
17/01/2019,3:54 PM,32,26,79%,CALM,0mph,0mph,28.85in,0.0in,Haze,1:00 AM
17/01/2019,4:54 PM,33,27,78%,CALM,0mph,0mph,28.85in,0.0in,Haze,1:00 AM
17/01/2019,5:54 PM,32,27,82%,ENE,3mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
17/01/2019,6:54 PM,31,26,82%,E,6mph,0mph,28.86in,0.0in,Cloudy,1:00 AM
17/01/2019,7:54 PM,31,26,82%,E,9mph,0mph,28.85in,0.0in,Haze,1:00 AM
17/01/2019,8:54 PM,30,25,82%,E,10mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
17/01/2019,9:54 PM,30,25,82%,E,8mph,0mph,28.83in,0.0in,Haze,1:00 AM
17/01/2019,10:54 PM,30,25,82%,SE,7mph,0mph,28.85in,0.0in,Haze,1:00 AM
17/01/2019,11:54 PM,30,25,82%,SE,9mph,0mph,28.84in,0.0in,Haze,1:00 AM
18/01/2019,12:54 AM,29,25,85%,SE,9mph,0mph,28.81in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
18/01/2019,1:54 AM,29,25,85%,ESE,10mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
18/01/2019,2:54 AM,29,25,85%,E,12mph,0mph,28.79in,0.0in,Cloudy,1:00 AM
18/01/2019,3:54 AM,29,25,85%,E,12mph,0mph,28.75in,0.0in,Cloudy,1:00 AM
18/01/2019,4:54 AM,29,24,82%,E,9mph,0mph,28.71in,0.0in,Cloudy,1:00 AM
18/01/2019,5:54 AM,28,24,85%,E,12mph,0mph,28.69in,0.0in,Cloudy,1:00 AM
18/01/2019,6:54 AM,28,25,88%,E,12mph,0mph,28.69in,0.0in,Cloudy,1:00 AM
18/01/2019,7:54 AM,28,26,92%,E,13mph,0mph,28.64in,0.0in,Cloudy,1:00 AM
18/01/2019,8:54 AM,29,27,92%,ESE,10mph,0mph,28.66in,0.0in,og,1:00 AM
18/01/2019,9:54 AM,29,28,96%,E,8mph,0mph,28.68in,0.0in,og,1:00 AM
18/01/2019,10:54 AM,29,28,96%,ENE,10mph,0mph,28.71in,0.0in,og,1:00 AM
18/01/2019,11:54 AM,29,27,92%,ENE,15mph,0mph,28.68in,0.0in,og,1:00 AM
18/01/2019,12:54 PM,28,26,92%,NE,18mph,0mph,28.66in,0.0in,Wintry Mix,1:00 AM
18/01/2019,1:54 PM,26,23,88%,NE,20mph,0mph,28.66in,0.0in,og,1:00 AM
18/01/2019,2:54 PM,25,23,92%,NE,16mph,0mph,28.68in,0.0in,Wintry Mix,1:00 AM
18/01/2019,3:54 PM,23,20,88%,NNE,21mph,29mph,28.71in,0.0in,Wintry Mix / Windy,1:00 AM
18/01/2019,4:54 PM,22,20,92%,NNE,17mph,0mph,28.72in,0.0in,og,1:00 AM
18/01/2019,5:54 PM,21,18,88%,NNE,21mph,28mph,28.74in,0.0in,Cloudy / Windy,1:00 AM
18/01/2019,6:54 PM,21,18,88%,NNE,22mph,0mph,28.77in,0.0in,Cloudy / Windy,1:00 AM
18/01/2019,7:54 PM,20,16,85%,N,25mph,36mph,28.81in,0.0in,Cloudy / Windy,1:00 AM
18/01/2019,8:54 PM,18,14,84%,N,26mph,0mph,28.85in,0.0in,Cloudy / Windy,1:00 AM
18/01/2019,9:54 PM,17,13,84%,N,20mph,30mph,28.88in,0.0in,Light Snow,1:00 AM
18/01/2019,10:54 PM,15,11,84%,N,21mph,32mph,28.91in,0.0in,Cloudy / Windy,1:00 AM
19/01/2019,12:54 AM,14,8,77%,N,24mph,33mph,28.94in,0.0in,Light Snow / Windy,###############################################################################################################################################################################################################################################################
19/01/2019,1:54 AM,12,7,80%,N,26mph,32mph,28.94in,0.0in,Light Snow / Windy,1:00 AM
19/01/2019,2:54 AM,12,6,77%,N,26mph,35mph,28.95in,0.0in,Cloudy / Windy,1:00 AM
19/01/2019,3:54 AM,11,6,81%,N,24mph,36mph,28.96in,0.0in,Unknown Precipitation,1:00 AM
19/01/2019,4:54 AM,11,6,81%,N,18mph,30mph,28.99in,0.0in,Cloudy,1:00 AM
19/01/2019,5:54 AM,9,4,80%,N,26mph,33mph,29.01in,0.0in,Cloudy / Windy,1:00 AM
19/01/2019,6:54 AM,9,4,80%,N,18mph,28mph,29.03in,0.0in,Cloudy,1:00 AM
19/01/2019,7:54 AM,8,3,80%,N,22mph,0mph,29.04in,0.0in,Cloudy / Windy,1:00 AM
19/01/2019,8:54 AM,8,2,76%,N,20mph,30mph,29.06in,0.0in,Cloudy,1:00 AM
19/01/2019,9:54 AM,9,2,73%,N,17mph,0mph,29.08in,0.0in,Cloudy,1:00 AM
19/01/2019,10:54 AM,11,2,67%,NNW,17mph,0mph,29.11in,0.0in,Cloudy,1:00 AM
19/01/2019,11:54 AM,13,2,62%,N,15mph,0mph,29.09in,0.0in,air,1:00 AM
19/01/2019,12:54 PM,16,3,57%,NNW,16mph,0mph,29.09in,0.0in,air,1:00 AM
19/01/2019,1:54 PM,16,3,57%,N,13mph,0mph,29.03in,0.0in,air,1:00 AM
19/01/2019,2:54 PM,18,3,52%,NNW,13mph,0mph,29.03in,0.0in,air,1:00 AM
19/01/2019,3:54 PM,18,5,57%,N,13mph,0mph,29.06in,0.0in,air,1:00 AM
19/01/2019,4:54 PM,16,4,59%,NNE,12mph,0mph,29.05in,0.0in,air,1:00 AM
19/01/2019,5:54 PM,12,2,64%,N,7mph,0mph,29.05in,0.0in,Cloudy,1:00 AM
19/01/2019,6:54 PM,10,1,67%,N,5mph,0mph,29.07in,0.0in,Cloudy,1:00 AM
19/01/2019,7:54 PM,11,1,64%,NNE,5mph,0mph,29.04in,0.0in,Cloudy,1:00 AM
19/01/2019,8:54 PM,11,1,64%,NW,5mph,0mph,29.07in,0.0in,Partly Cloudy,1:00 AM
19/01/2019,9:54 PM,8,1,73%,CALM,0mph,0mph,29.02in,0.0in,Cloudy,1:00 AM
19/01/2019,10:54 PM,10,2,70%,WNW,3mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
19/01/2019,11:54 PM,8,2,76%,CALM,0mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
20/01/2019,12:54 AM,8,3,80%,SE,3mph,0mph,29.03in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
20/01/2019,1:54 AM,12,3,67%,ESE,7mph,0mph,29.01in,0.0in,Cloudy,1:00 AM
20/01/2019,2:54 AM,12,1,61%,E,6mph,0mph,29.02in,0.0in,Cloudy,1:00 AM
20/01/2019,3:54 AM,11,1,64%,ESE,13mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
20/01/2019,4:54 AM,11,1,64%,SE,10mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
20/01/2019,5:54 AM,11,2,67%,SSE,12mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
20/01/2019,6:54 AM,11,2,67%,SSE,9mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
20/01/2019,7:54 AM,12,2,64%,SSE,14mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
20/01/2019,8:54 AM,12,3,67%,SSE,15mph,0mph,28.95in,0.0in,Cloudy,1:00 AM
20/01/2019,9:54 AM,13,3,65%,SE,9mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
20/01/2019,10:54 AM,15,4,61%,ESE,9mph,0mph,28.99in,0.0in,Cloudy,1:00 AM
20/01/2019,11:54 AM,14,5,67%,E,13mph,0mph,28.99in,0.0in,Cloudy,1:00 AM
20/01/2019,12:54 PM,13,5,71%,E,15mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
20/01/2019,1:54 PM,12,4,70%,ESE,12mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
20/01/2019,2:54 PM,13,4,67%,ESE,12mph,0mph,28.99in,0.0in,Cloudy,1:00 AM
20/01/2019,3:54 PM,14,5,67%,E,10mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
20/01/2019,4:54 PM,14,6,71%,E,8mph,0mph,29.02in,0.0in,Cloudy,1:00 AM
20/01/2019,5:54 PM,13,7,77%,E,7mph,0mph,29.02in,0.0in,Cloudy,1:00 AM
20/01/2019,6:54 PM,12,7,80%,E,10mph,0mph,29.03in,0.0in,Cloudy,1:00 AM
20/01/2019,7:54 PM,12,6,77%,E,13mph,0mph,29.03in,0.0in,Cloudy,1:00 AM
20/01/2019,8:54 PM,11,6,81%,E,10mph,0mph,29.02in,0.0in,air,1:00 AM
20/01/2019,9:54 PM,12,6,77%,ESE,10mph,0mph,29.01in,0.0in,Cloudy,1:00 AM
20/01/2019,10:54 PM,12,6,77%,ESE,14mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
20/01/2019,11:54 PM,13,7,77%,ESE,10mph,0mph,28.99in,0.0in,Cloudy,1:00 AM
21/01/2019,12:54 AM,13,8,81%,ESE,14mph,0mph,28.98in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
21/01/2019,1:54 AM,13,8,81%,SE,14mph,0mph,28.95in,0.0in,Cloudy,1:00 AM
21/01/2019,2:54 AM,13,8,81%,ESE,12mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
21/01/2019,3:54 AM,14,9,80%,ESE,14mph,0mph,28.93in,0.0in,Cloudy,1:00 AM
21/01/2019,4:54 AM,14,9,80%,ESE,13mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
21/01/2019,5:54 AM,14,9,80%,SE,17mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
21/01/2019,6:54 AM,13,8,81%,ESE,13mph,22mph,28.85in,0.0in,Cloudy,1:00 AM
21/01/2019,7:54 AM,13,8,81%,SE,16mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
21/01/2019,8:54 AM,13,8,81%,SE,17mph,0mph,28.82in,0.0in,Light Snow,1:00 AM
21/01/2019,9:54 AM,14,10,84%,SE,22mph,29mph,28.78in,0.0in,Light Snow / Windy,1:00 AM
21/01/2019,10:54 AM,16,11,81%,SE,18mph,0mph,28.75in,0.0in,Light Snow,1:00 AM
21/01/2019,11:54 AM,18,13,81%,ESE,13mph,25mph,28.70in,0.0in,Cloudy,1:00 AM
21/01/2019,12:54 PM,20,15,81%,SE,15mph,26mph,28.65in,0.0in,Cloudy,1:00 AM
21/01/2019,1:54 PM,21,15,78%,ESE,14mph,0mph,28.61in,0.0in,Cloudy,1:00 AM
21/01/2019,2:54 PM,21,16,81%,ESE,14mph,0mph,28.57in,0.0in,Cloudy,1:00 AM
21/01/2019,3:54 PM,21,16,81%,E,10mph,0mph,28.59in,0.0in,Cloudy,1:00 AM
21/01/2019,4:54 PM,21,16,81%,ESE,13mph,0mph,28.55in,0.0in,Cloudy,1:00 AM
21/01/2019,5:54 PM,22,17,82%,ESE,14mph,24mph,28.51in,0.0in,Cloudy,1:00 AM
21/01/2019,6:54 PM,23,18,81%,ESE,15mph,0mph,28.54in,0.0in,Cloudy,1:00 AM
21/01/2019,7:54 PM,23,17,78%,ESE,15mph,0mph,28.54in,0.0in,Cloudy,1:00 AM
21/01/2019,8:54 PM,22,17,82%,E,10mph,0mph,28.53in,0.0in,Partly Cloudy,1:00 AM
21/01/2019,9:54 PM,22,17,82%,ESE,12mph,0mph,28.52in,0.0in,Cloudy,1:00 AM
21/01/2019,10:54 PM,23,17,78%,E,9mph,20mph,28.52in,0.0in,air,1:00 AM
21/01/2019,11:54 PM,24,18,77%,E,9mph,0mph,28.51in,0.0in,Cloudy,1:00 AM
22/01/2019,12:54 AM,25,19,78%,E,8mph,0mph,28.51in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
22/01/2019,1:54 AM,26,21,81%,E,5mph,0mph,28.51in,0.0in,Cloudy,1:00 AM
22/01/2019,2:54 AM,26,22,84%,N,9mph,0mph,28.53in,0.0in,Cloudy,1:00 AM
22/01/2019,3:54 AM,26,22,84%,N,14mph,0mph,28.54in,0.0in,Cloudy,1:00 AM
22/01/2019,4:54 AM,26,23,88%,N,15mph,0mph,28.56in,0.0in,Cloudy,1:00 AM
22/01/2019,5:54 AM,25,23,92%,N,16mph,0mph,28.59in,0.0in,Wintry Mix,1:00 AM
22/01/2019,6:54 AM,25,23,92%,N,16mph,0mph,28.60in,0.0in,Cloudy,1:00 AM
